,user_id,item_id,rating,timestamp
45940,3024,5046,4,1315180800
38981,3024,4307,5,1315526400
4140,3024,461,5,1315872000
3912,3024,435,3,1316649600
15445,3024,1722,5,1316822400
19716,3024,2168,3,1316908800
44870,3024,4939,4,1318809600
15370,3024,1716,4,1322697600
2983,3024,331,5,1328572800
4479,3024,494,5,1328572800
35708,3024,3934,5,1328572800
33012,3024,3640,5,1328745600
24167,3024,2641,5,1328832000
44275,3024,4881,5,1329350400
46770,3024,5117,4,1329955200
3000,3024,335,5,1332806400
17993,3024,1985,4,1335225600
21744,3024,2398,5,1335484800
36782,3024,4052,5,1335571200
8469,3024,967,5,1336262400
43897,3024,4844,5,1337299200
35016,3024,3870,5,1338768000
45135,3024,4965,5,1339113600
45916,3024,5041,5,1339545600
3758,3024,414,5,1339545600
48782,3024,5340,5,1339545600
10621,3024,1208,5,1340928000
45984,3024,5053,5,1343779200
6373,3024,726,5,1345507200
6925,3024,778,5,1345507200
13926,3024,1556,4,1349136000
27089,3024,2989,3,1349136000
42793,3024,4712,5,1351728000
1004,3024,115,5,1353024000
3123,109,347,5,1370044800
38249,109,4226,3,1370044800
42131,109,4643,5,1370044800
17719,109,1956,4,1370044800
29700,109,3282,5,1370044800
26175,109,2880,5,1370044800
49115,109,5375,5,1370044800
17172,109,1907,5,1370044800
27873,109,3073,5,1370044800
43641,109,4816,5,1373932800
38590,1337,4265,1,1320883200
30436,1337,3361,5,1340409600
20201,1337,2225,5,1342483200
48645,1337,5326,5,1345248000
34176,1337,3764,5,1350172800
47601,1337,5186,2,1356480000
17085,1337,1894,2,1363564800
14995,1337,1660,4,1372464000
31857,1337,3525,5,1372464000
47426,1408,5175,5,1223251200
8355,1408,949,4,1255392000
40965,1408,4522,5,1256860800
41093,1408,4541,3,1264723200
16201,1408,1803,5,1271721600
41642,1408,4596,5,1278979200
34263,1408,3774,5,1278979200
34526,1408,3807,5,1278979200
28675,1408,3174,5,1278979200
20001,1408,2203,5,1279584000
26308,1408,2896,5,1281139200
41134,1408,4543,5,1282003200
35148,1408,3882,2,1288137600
2521,1408,292,3,1289174400
43763,1408,4824,5,1290297600
1709,1408,198,5,1290297600
50193,1408,5493,4,1291334400
18624,1408,2061,5,1304812800
26448,1408,2913,4,1310774400
31121,1408,3456,5,1312588800
44834,1408,4936,3,1314144000
47832,1408,5216,5,1315440000
26649,1408,2931,5,1316736000
4615,1408,515,5,1316822400
16057,1408,1794,4,1317081600
9353,1408,1076,4,1317427200
46948,1408,5132,2,1319500800
6643,1408,752,5,1320278400
8936,1408,1008,5,1322611200
34140,1408,3763,5,1326067200
12780,1408,1430,5,1327968000
2329,1408,276,4,1335312000
27441,1408,3028,5,1338940800
22682,1408,2509,4,1340668800
29885,1408,3301,3,1341360000
2253,1408,270,2,1341360000
22955,1408,2532,4,1344470400
45973,1408,5053,3,1345852800
946,1408,109,4,1346976000
3687,1408,407,5,1350950400
6878,1408,773,5,1350950400
4964,1408,558,5,1351900800
16003,1408,1789,5,1353283200
37591,1408,4144,3,1354320000
27742,1408,3059,3,1354320000
24535,1408,2688,4,1361318400
23089,1408,2548,3,1363219200
28759,1408,3180,3,1372204800
16510,1408,1851,5,1372464000
36271,1408,3994,5,1372464000
34806,1408,3844,4,1372809600
11651,1408,1312,4,1372809600
11246,1408,1279,5,1376956800
7528,1408,858,5,1377043200
16881,1408,1880,4,1377561600
49065,1408,5368,3,1381190400
20744,1408,2277,3,1381190400
33056,1408,3651,4,1382745600
47324,1408,5167,2,1383350400
45299,1408,4986,3,1383350400
22359,1291,2468,5,1374278400
7526,1291,857,5,1380844800
12363,1291,1386,5,1384560000
18524,1291,2047,5,1384819200
41632,1291,4593,5,1384819200
39394,1291,4357,4,1385164800
43598,1291,4809,5,1385164800
21878,389,2409,4,1355270400
30360,389,3351,5,1355270400
3703,389,407,4,1356566400
10356,389,1181,5,1356566400
49507,389,5420,5,1356566400
6240,389,717,4,1356566400
31916,389,3533,5,1356566400
29258,389,3232,5,1356998400
30603,389,3384,4,1359763200
36417,389,4014,5,1359763200
27320,2692,3018,5,1371168000
11470,2692,1297,5,1371168000
50138,2692,5491,5,1371168000
8186,2692,930,4,1371168000
17215,2692,1915,5,1372032000
32712,2692,3606,5,1372032000
39971,2692,4425,5,1372032000
26146,2692,2877,5,1372032000
5304,2692,599,5,1372032000
45493,2692,5009,5,1372032000
5761,2692,652,4,1372032000
39029,2692,4313,5,1372032000
50803,2692,5569,5,1372032000
36388,2692,4008,5,1372032000
42397,2692,4671,5,1372032000
7384,2692,842,5,1372032000
37637,2692,4148,5,1372032000
49747,1586,5446,5,1355011200
15488,1586,1730,5,1355011200
7298,1586,828,4,1355011200
9855,1586,1129,5,1383436800
44268,1586,4879,4,1383436800
15587,1586,1738,5,1383436800
27207,1586,3003,3,1383436800
37723,1586,4163,5,1384819200
31485,1586,3489,5,1384819200
27877,1586,3073,5,1384819200
35053,1586,3873,2,1385769600
4774,1586,535,5,1386115200
30328,2896,3345,4,1356652800
47495,2896,5180,5,1356652800
30445,2896,3363,5,1396396800
23037,2896,2540,5,1396396800
9573,2896,1097,5,1402876800
1711,2896,198,5,1402876800
37866,1399,4185,5,1363392000
19306,1399,2129,5,1363392000
34921,1399,3859,5,1363392000
6657,1399,754,4,1363392000
39719,1399,4383,5,1363392000
5009,1399,561,5,1363392000
2506,1399,290,5,1363392000
21391,1399,2356,5,1363392000
17603,1399,1950,5,1363392000
48763,1399,5336,5,1363392000
12940,1399,1448,5,1363392000
28212,1399,3120,5,1363392000
13813,1399,1546,5,1363392000
7328,1399,832,5,1363392000
18128,1399,1995,5,1363392000
23428,1399,2586,5,1363392000
29471,1399,3251,5,1363392000
13762,1399,1541,5,1363392000
12714,2846,1422,4,1372377600
21758,2846,2400,4,1379635200
9818,2846,1128,5,1383091200
20963,2846,2303,5,1383091200
18715,2846,2070,5,1383523200
27773,2846,3061,5,1386115200
37901,2846,4187,5,1387497600
47168,1602,5151,5,1264032000
39953,1602,4423,5,1285459200
46787,1602,5118,2,1318982400
48871,1602,5349,5,1340582400
5334,1602,606,5,1343692800
32953,1602,3631,5,1347580800
29889,1602,3301,4,1350518400
28833,1602,3185,5,1354147200
25152,2309,2755,5,1287446400
3770,2309,415,5,1340064000
7345,2309,835,5,1346112000
28353,2309,3136,5,1365206400
7586,2309,866,5,1370476800
16320,2309,1821,5,1370476800
43485,2309,4785,5,1370995200
43373,2309,4772,5,1374710400
35863,2309,3955,5,1374710400
50539,2309,5532,5,1376611200
33643,2309,3704,5,1376611200
26875,2863,2963,4,1282867200
43080,2863,4740,4,1308960000
29403,2863,3247,5,1333065600
17236,2863,1918,4,1372291200
2775,2863,316,4,1374710400
41992,2863,4630,4,1374710400
36788,2863,4053,5,1377129600
23884,2863,2616,5,1379548800
2907,310,325,5,1165363200
48854,310,5347,5,1294617600
47132,310,5149,5,1313020800
34710,310,3835,5,1327276800
26691,310,2938,4,1336089600
34962,310,3864,4,1341446400
20184,310,2225,5,1343433600
1929,310,227,5,1348704000
6536,1121,741,4,1292457600
50219,1121,5493,5,1304294400
50327,1121,5511,5,1315872000
42053,1121,4633,5,1316649600
750,1121,91,5,1323302400
5247,1121,595,1,1323302400
46780,1121,5117,2,1332028800
42095,1121,4637,4,1332028800
46547,1121,5098,5,1342915200
29799,1121,3291,5,1356048000
17479,1121,1943,3,1356048000
22978,1121,2532,4,1356048000
2668,1121,306,4,1356048000
12988,1121,1452,5,1356048000
7649,1121,870,5,1356048000
36833,1121,4055,5,1366070400
29908,1121,3301,4,1366070400
11542,1121,1303,4,1366070400
43071,1121,4738,3,1374710400
28564,1121,3157,5,1374710400
11466,1121,1296,3,1377907200
38126,1121,4212,5,1377907200
45694,1121,5019,2,1379894400
38958,1121,4304,4,1383436800
9793,2194,1127,4,1337817600
47544,2194,5181,5,1345680000
27946,2194,3083,5,1350345600
12703,2194,1421,3,1350345600
20413,2194,2249,5,1350345600
36649,2194,4036,5,1352073600
6123,2194,702,5,1355529600
12181,1771,1369,5,1314835200
48610,1771,5325,5,1335484800
16526,1771,1853,4,1336953600
33173,1771,3663,5,1339718400
30417,1771,3361,5,1339718400
8486,1771,968,3,1342396800
47047,1771,5137,3,1342396800
34158,1771,3764,5,1350259200
17559,1771,1948,5,1370217600
5070,1355,569,4,1268006400
19154,1355,2113,5,1328400000
43477,1355,4784,5,1331424000
3385,1355,370,5,1346889600
20848,1355,2286,5,1356048000
43805,1355,4828,5,1356048000
595,1355,76,4,1356048000
36679,1355,4041,5,1356912000
24280,1355,2656,5,1371168000
8444,1355,961,5,1376352000
16303,1082,1818,5,1389830400
50678,1082,5550,5,1389830400
17171,1082,1906,5,1389830400
14388,1082,1596,5,1389830400
34498,1082,3805,5,1391817600
29532,1082,3260,5,1391817600
10855,892,1236,5,1349049600
11244,892,1278,5,1349049600
19520,892,2159,5,1349049600
11790,892,1327,5,1349049600
37123,892,4083,5,1349049600
33360,892,3678,5,1349049600
6968,892,781,5,1349049600
35561,892,3916,5,1349049600
43126,2252,4744,4,1289520000
16173,2252,1801,5,1290556800
37915,2252,4190,4,1292284800
20571,2252,2261,5,1295827200
40418,2252,4468,4,1307491200
28455,2252,3146,4,1316044800
33827,2252,3719,4,1317254400
17880,2252,1974,5,1320969600
4040,1011,449,5,1258502400
42814,1011,4712,5,1292976000
36140,1011,3978,5,1378425600
38195,1011,4219,5,1386633600
508,1011,63,5,1386633600
34287,1011,3777,5,1386633600
48356,3087,5289,3,1294531200
39028,3087,4312,5,1315785600
20369,3087,2243,4,1326326400
33695,3087,3711,5,1357430400
10978,3087,1249,4,1357430400
28804,3087,3183,5,1357430400
31306,3087,3474,5,1357430400
44884,3087,4941,4,1357430400
17818,817,1969,5,1276905600
38516,817,4254,5,1326067200
47794,817,5210,5,1341014400
43564,817,4800,3,1370217600
27487,817,3031,4,1370217600
26324,817,2896,4,1370217600
3840,817,420,4,1370217600
17029,1288,1891,5,1387152000
41631,1288,4593,5,1387152000
14277,1288,1590,5,1387152000
49299,1288,5394,5,1387152000
45492,1288,5008,5,1387152000
29137,1288,3218,5,1387152000
48766,1288,5336,5,1387152000
1252,1288,145,5,1387152000
22396,842,2470,5,1388361600
320,842,42,5,1388361600
24085,842,2633,5,1388361600
15431,842,1720,5,1388361600
17258,842,1921,5,1388361600
38030,842,4204,5,1388361600
42194,842,4649,5,1388361600
14836,842,1647,5,1388361600
17631,842,1950,5,1388361600
40924,2323,4518,4,1140825600
23823,2323,2613,4,1222041600
24218,2323,2649,4,1230163200
37677,2323,4155,5,1255651200
47204,2323,5151,5,1262649600
13007,2323,1454,5,1282176000
4453,2323,490,5,1306454400
29967,2323,3306,5,1315180800
16619,2323,1860,4,1324425600
42307,2323,4657,5,1330300800
46577,2323,5101,5,1330300800
26705,2323,2938,5,1335398400
33962,2323,3732,5,1337299200
42356,2323,4663,4,1337299200
41495,2323,4584,5,1337299200
46427,2323,5086,5,1345593600
6263,2323,718,5,1346457600
7910,2323,895,5,1346457600
28913,2323,3189,5,1349049600
25259,2323,2770,5,1349568000
39684,2323,4379,5,1353369600
31171,2323,3462,4,1356307200
1553,2323,181,4,1356307200
36830,2323,4055,4,1365120000
50301,2601,5505,5,1355961600
28276,2601,3123,4,1356480000
15042,2601,1669,5,1356739200
17163,2601,1905,5,1356739200
12327,2601,1383,5,1357257600
15629,2601,1744,5,1358035200
15707,2601,1752,5,1362528000
26044,2601,2860,5,1385683200
13127,2829,1468,4,1219708800
14754,2829,1639,5,1221955200
23770,2829,2613,5,1222128000
24213,2829,2649,5,1227657600
44994,2829,4953,4,1230422400
7399,2829,846,5,1259452800
18185,2829,2003,5,1282176000
15813,2829,1769,3,1291420800
22519,2829,2488,3,1295049600
35944,2829,3966,4,1295049600
50196,2829,5493,4,1301616000
38200,2829,4220,5,1313625600
17726,2829,1958,4,1316044800
28440,2829,3146,4,1323820800
16161,2829,1801,2,1323820800
49149,2829,5381,5,1327708800
15366,2829,1716,5,1327708800
48870,2829,5349,5,1327708800
36351,2829,4004,5,1329868800
7036,2829,793,3,1337126400
28026,2829,3096,5,1338422400
16518,2829,1853,5,1342656000
33811,2829,3719,5,1342656000
45189,2829,4970,5,1345248000
21782,2829,2403,5,1346976000
28827,2829,3185,5,1349568000
15118,2829,1679,5,1349568000
27743,2829,3059,5,1352937600
16184,2829,1802,5,1356480000
41744,2829,4603,5,1357084800
27084,2829,2989,5,1357084800
32873,2829,3624,5,1357084800
25595,2829,2811,5,1372723200
40055,2829,4433,4,1375833600
43649,2829,4817,5,1378857600
30678,2829,3397,4,1378857600
18798,2398,2071,3,1324771200
8869,2398,1004,5,1355184000
49539,2398,5420,4,1355184000
42230,2398,4651,5,1355184000
40980,2398,4523,4,1357084800
16559,2398,1856,4,1357084800
30714,2398,3399,5,1367539200
9372,2398,1076,5,1379548800
30148,2398,3324,5,1387929600
32016,2398,3537,5,1387929600
23017,2398,2536,5,1387929600
13135,606,1468,3,1219968000
7491,606,854,2,1279756800
45117,606,4964,4,1316649600
29959,606,3306,4,1319846400
38308,606,4228,4,1321574400
10825,606,1233,1,1321920000
47875,606,5224,1,1321920000
16600,606,1860,2,1322870400
7605,606,868,3,1335744000
22130,606,2438,5,1340409600
23722,606,2610,3,1349308800
3255,606,357,4,1354060800
19390,606,2141,4,1356393600
41692,606,4599,4,1357344000
27096,606,2989,3,1365811200
24265,606,2654,2,1365811200
32652,606,3602,4,1365897600
40870,606,4512,2,1365897600
32275,606,3560,4,1365897600
38083,606,4210,4,1365897600
49699,606,5438,5,1369612800
40632,606,4488,3,1376697600
12103,606,1365,3,1377820800
40071,606,4433,5,1380326400
5991,606,682,4,1385942400
21034,621,2308,5,1386460800
7924,621,896,4,1386460800
28151,621,3114,1,1386460800
7230,621,813,5,1386460800
29840,621,3297,5,1386460800
5745,621,650,5,1386460800
20370,621,2243,3,1386806400
34396,621,3795,1,1386979200
37752,2184,4167,4,1355702400
5101,2184,575,5,1357516800
5298,2184,598,5,1357776000
6967,2184,781,5,1357862400
38888,2184,4294,5,1358035200
9174,2184,1046,4,1358035200
36685,2184,4041,5,1358035200
7196,2184,808,5,1358726400
25369,3148,2780,5,1301702400
42738,3148,4707,5,1308182400
41840,3148,4610,4,1308614400
18996,3148,2096,4,1310515200
19674,3148,2165,3,1310515200
10066,3148,1145,3,1314403200
47243,3148,5154,4,1317686400
41097,3148,4541,4,1321833600
48753,3148,5334,3,1321833600
18690,3148,2067,5,1324684800
31395,3148,3484,3,1324684800
33516,3148,3692,5,1325203200
9199,3148,1050,5,1328140800
16568,3148,1859,5,1328140800
19741,3148,2171,5,1329436800
31797,3148,3523,3,1329696000
41486,3148,4584,4,1337126400
34967,3148,3864,2,1341273600
40531,3148,4480,5,1341273600
26694,3148,2938,3,1343088000
31989,3148,3536,1,1343088000
12434,3148,1396,5,1343952000
29420,3148,3247,5,1344211200
7903,3148,895,4,1346112000
10387,3148,1183,5,1346112000
41759,3148,4603,5,1347580800
24868,3148,2718,3,1352419200
41532,3148,4585,2,1352419200
21099,3148,2317,4,1360972800
675,3148,85,5,1362009600
39506,3148,4366,5,1370217600
49661,3148,5435,4,1372118400
50111,3148,5487,5,1372723200
48855,3148,5347,4,1373760000
38999,3148,4308,5,1373760000
30666,3148,3395,5,1374969600
44917,3148,4944,5,1374969600
23188,3148,2557,4,1379635200
43663,3148,4817,4,1379894400
40315,3148,4458,5,1382572800
50133,1537,5490,5,1349136000
16782,1537,1870,5,1349136000
1380,1537,164,5,1375833600
36891,1537,4064,5,1382054400
11239,1537,1278,5,1382054400
19302,1537,2128,5,1388016000
10680,1537,1217,5,1388016000
13942,1537,1558,5,1388016000
37109,1537,4083,5,1388016000
13495,1537,1504,5,1388016000
42120,1537,4642,5,1388016000
42389,1537,4668,5,1391904000
25193,1537,2764,5,1391904000
18417,1537,2032,5,1394928000
25111,2815,2748,4,1361232000
26434,2815,2910,4,1361232000
44398,2815,4892,4,1363910400
40806,2815,4508,4,1363910400
15004,2815,1663,5,1364860800
28322,2815,3133,4,1364860800
39130,2815,4323,5,1370044800
15423,2815,1718,3,1370044800
22815,2877,2521,5,1387238400
18716,2877,2070,5,1387238400
44430,2877,4899,4,1387411200
50941,2877,5591,4,1387497600
41510,2877,4585,5,1388361600
19012,2877,2097,5,1388793600
37669,2877,4155,5,1388966400
48946,2877,5355,5,1389052800
19453,2877,2153,5,1389312000
39214,55,4334,5,1160956800
20329,55,2240,2,1293408000
35722,55,3937,2,1308787200
6836,55,768,2,1320278400
9680,55,1117,2,1320278400
17821,55,1970,5,1345075200
14065,55,1567,4,1345075200
859,55,100,5,1346976000
39549,55,4371,5,1352332800
32871,55,3624,4,1358467200
2076,55,245,3,1379462400
46812,2908,5119,5,1388620800
47497,2908,5180,5,1388620800
39420,2908,4360,4,1388620800
21397,2908,2356,4,1388620800
13319,2908,1488,4,1388620800
26819,2908,2957,5,1388620800
13481,725,1501,5,1338940800
6058,725,692,5,1338940800
39398,725,4358,5,1361923200
4723,725,524,5,1361923200
38276,725,4227,5,1361923200
43489,725,4787,5,1370563200
43676,725,4817,1,1387584000
27690,725,3052,5,1388102400
12530,725,1405,5,1388102400
27220,725,3005,5,1388102400
26976,725,2970,3,1388102400
37409,725,4119,5,1388361600
11981,1676,1348,5,1363046400
15029,1676,1665,5,1363046400
45346,1676,4993,5,1363046400
27226,1676,3006,5,1363046400
40125,1676,4439,5,1363046400
11648,1676,1311,5,1363046400
647,1676,84,5,1363046400
14419,799,1599,5,1360886400
27053,799,2984,5,1393459200
18278,799,2014,5,1393459200
38100,799,4211,5,1393459200
13285,799,1480,5,1393459200
20731,799,2276,5,1393459200
23692,1641,2607,5,1350950400
50309,1641,5510,5,1352073600
12368,1641,1388,5,1352073600
40917,1641,4518,5,1353196800
29314,1641,3236,5,1353715200
42150,1641,4646,3,1360540800
28405,1641,3142,5,1362873600
4609,1641,514,5,1362873600
4640,1641,517,5,1363564800
28266,1641,3122,5,1363564800
37533,1641,4139,5,1363564800
3,1641,1,5,1370217600
7585,1641,866,5,1370476800
31684,1641,3511,5,1370563200
49598,1641,5426,4,1374969600
39352,1641,4355,5,1374969600
27878,1641,3073,5,1376524800
50974,2705,5594,2,1194652800
7552,2705,859,5,1324857600
19145,2705,2111,5,1329350400
41828,2705,4610,5,1329350400
42616,2705,4694,5,1334620800
30181,2705,3328,5,1334620800
45645,2705,5018,5,1340323200
18317,2705,2022,5,1340755200
44652,2705,4927,5,1340841600
24274,2705,2655,3,1341360000
15096,1772,1678,4,1316649600
5412,1772,610,5,1317168000
5343,1772,606,5,1345075200
22373,1772,2469,4,1345075200
33131,1772,3659,5,1348704000
21569,1772,2379,4,1376524800
2787,1772,316,4,1376524800
8731,295,995,5,1369872000
38487,295,4252,5,1369872000
3956,295,441,5,1369872000
592,295,75,5,1379030400
31885,295,3530,5,1382572800
37350,295,4114,5,1382572800
27545,2693,3037,5,1230768000
20621,2693,2267,4,1230768000
3469,2693,379,5,1233014400
2518,2693,292,1,1289779200
43077,2693,4740,4,1311811200
46456,2693,5090,3,1314576000
3964,2693,444,4,1315526400
16569,2693,1860,2,1327017600
46761,2693,5117,5,1331337600
20821,2693,2285,4,1338249600
6367,2693,726,4,1345680000
7628,2693,870,3,1345680000
13916,2693,1556,5,1348617600
20397,2693,2249,3,1351468800
5900,2693,674,5,1356739200
22811,2693,2520,5,1356825600
39715,562,4381,5,1375228800
21553,562,2377,5,1387324800
33665,562,3708,5,1388361600
9221,562,1054,5,1391904000
40578,562,4484,4,1391904000
39892,562,4416,4,1393113600
12044,1652,1359,5,1230249600
24878,1652,2719,5,1380844800
47459,1652,5177,5,1380844800
18298,1652,2017,5,1380844800
42883,1652,4720,5,1380844800
41682,1652,4599,5,1382313600
23848,1652,2614,5,1387756800
43397,1652,4775,5,1387756800
16104,1652,1799,3,1387929600
11359,2628,1284,5,1375574400
40298,2628,4456,4,1375574400
31944,2628,3533,5,1375574400
25040,2628,2736,3,1375574400
44415,2628,4895,3,1375574400
13401,2628,1495,3,1379894400
49985,2628,5467,4,1379894400
27147,2628,2997,4,1388620800
33988,2628,3738,5,1388620800
7104,1566,800,5,1368576000
35072,1566,3876,5,1369872000
3506,1566,383,5,1372377600
6352,1566,724,5,1388793600
6971,1566,783,5,1388793600
6093,1566,698,5,1400544000
11781,2518,1324,4,1291939200
46850,2518,5121,5,1292630400
34116,2518,3758,5,1324944000
10141,2518,1156,5,1326153600
5888,2518,671,5,1357084800
45961,2518,5050,5,1386806400
13598,2518,1518,5,1386806400
47838,2518,5217,5,1386806400
6466,2518,735,5,1386806400
6445,2518,733,5,1386806400
15765,2518,1765,5,1386806400
47092,2518,5140,5,1386806400
26642,2518,2929,4,1386806400
32362,2518,3569,5,1388793600
22455,2567,2477,5,1362441600
47956,2567,5235,5,1364169600
10665,2567,1214,4,1364169600
50284,2567,5500,5,1371340800
18084,2567,1992,5,1381708800
7364,2567,838,4,1383955200
2239,2567,265,5,1384214400
886,1906,101,5,1085356800
23797,1906,2613,4,1223769600
2922,1906,325,4,1227139200
47191,1906,5151,4,1266364800
11608,1906,1309,5,1289692800
18998,1906,2096,5,1311206400
22128,1906,2438,4,1321315200
19718,1906,2168,3,1321315200
48715,1906,5332,4,1323820800
29621,1906,3270,2,1332288000
27665,1906,3051,4,1340841600
32700,1906,3605,5,1348099200
7906,1906,895,4,1356566400
46597,1906,5102,4,1376352000
38634,1906,4269,5,1376352000
18736,1906,2070,4,1384905600
21394,2840,2356,5,1379980800
11303,2840,1281,5,1379980800
4243,2840,470,5,1379980800
31023,2840,3444,5,1379980800
15265,2840,1700,5,1382745600
29001,2840,3197,5,1392854400
44792,58,4934,5,1344124800
19831,58,2187,5,1347840000
12519,58,1404,5,1354752000
15892,58,1778,3,1354752000
642,58,84,5,1354924800
34477,58,3805,5,1355875200
15639,58,1747,4,1359936000
48794,106,5342,4,1307750400
36751,106,4049,2,1310342400
37783,106,4173,4,1316131200
25071,106,2742,4,1316649600
5444,106,613,3,1327968000
16946,106,1885,4,1349049600
36433,106,4018,4,1349049600
14932,106,1657,3,1349308800
3689,106,407,3,1351814400
23339,106,2570,2,1356998400
17064,106,1894,3,1364256000
37214,106,4096,4,1373328000
4459,2402,490,4,1306281600
49042,2402,5364,4,1314144000
4364,2402,479,4,1314748800
42051,2402,4633,3,1316563200
46804,2402,5118,3,1316563200
41705,2402,4599,5,1346716800
17477,2402,1943,4,1349308800
33608,2402,3701,5,1350259200
39687,2402,4379,5,1356307200
1959,2402,228,5,1358899200
39516,2402,4366,5,1369785600
37241,2402,4096,5,1372809600
26613,2402,2927,5,1374624000
28985,2402,3195,4,1375142400
16121,2402,1799,5,1380672000
23007,2402,2534,4,1380844800
10670,2121,1215,5,1373414400
49310,2121,5397,4,1373414400
42125,2121,4642,5,1373414400
38755,2121,4280,3,1373414400
17932,2121,1978,5,1376784000
46557,2121,5100,5,1376784000
29696,2121,3281,4,1376784000
39003,2121,4308,4,1376784000
45853,2803,5036,5,1348617600
39550,2803,4371,5,1350950400
19598,2803,2162,5,1355961600
23338,2803,2570,4,1357084800
35223,2803,3887,5,1357084800
4294,2803,474,5,1372982400
2563,2803,295,5,1377129600
7955,2803,902,5,1377129600
3769,942,415,5,1357257600
3732,942,408,4,1357257600
3136,942,347,4,1357257600
2061,942,242,5,1357257600
1324,942,155,5,1357257600
7568,942,862,5,1357257600
25034,942,2736,5,1357257600
43364,942,4770,5,1357257600
20667,942,2267,5,1357257600
26181,942,2880,4,1357257600
33680,942,3710,5,1357257600
29127,2763,3216,5,1385942400
38155,2763,4215,5,1385942400
42879,2763,4720,5,1385942400
7915,2763,896,5,1385942400
16477,2763,1848,5,1386028800
19085,2763,2106,4,1390953600
25676,682,2822,5,1370563200
11915,682,1339,5,1370822400
38607,682,4266,5,1371081600
22056,682,2430,5,1372204800
30179,682,3327,5,1372204800
38915,682,4300,1,1372204800
50256,682,5496,5,1373587200
13504,682,1506,5,1386028800
44691,2690,4928,5,1338854400
35932,2690,3966,4,1339027200
27187,2690,3000,5,1368057600
23385,2690,2576,4,1368057600
20811,2690,2283,3,1368057600
30728,2690,3402,5,1368057600
19225,2690,2120,2,1368057600
30994,2690,3441,5,1368057600
17249,2204,1919,5,1306281600
35323,2204,3899,5,1358121600
978,2204,112,5,1358121600
25703,2204,2831,5,1358121600
35802,2204,3944,4,1358121600
47926,2204,5233,4,1358121600
18827,2204,2076,5,1358121600
3376,1642,369,3,1167868800
7931,1642,897,3,1222214400
2701,1642,309,4,1248307200
26316,1642,2896,3,1258329600
7485,1642,854,3,1281139200
41635,1642,4594,2,1285286400
35952,1642,3966,3,1286582400
43309,1642,4763,4,1288396800
1668,1642,193,4,1299456000
2648,1642,306,4,1314230400
46463,1642,5090,4,1315699200
9481,1642,1091,3,1315785600
4205,1642,466,2,1317081600
29740,1642,3286,4,1337990400
44764,1642,4933,5,1338508800
14069,1642,1567,3,1343952000
31177,1642,3463,4,1343952000
22922,1642,2530,3,1343952000
26150,1642,2878,2,1346198400
15213,1642,1688,2,1349395200
23716,1642,2610,1,1349395200
34411,1642,3798,4,1349395200
47589,1642,5186,4,1349395200
25299,1642,2777,2,1353369600
40864,1642,4512,2,1355961600
38497,1642,4253,1,1356566400
23683,2541,2605,4,1239580800
43734,2541,4820,4,1243728000
47216,2541,5151,4,1264032000
38218,2541,4220,4,1321315200
41043,2541,4532,3,1326153600
44391,2541,4890,2,1333411200
44787,2541,4933,4,1342915200
8407,2541,955,4,1349568000
17587,2541,1948,3,1376697600
31853,2541,3525,3,1376697600
12012,2541,1352,4,1377820800
28433,2541,3145,3,1380153600
2104,2541,245,3,1382400000
32575,2541,3590,4,1382659200
8929,2541,1007,4,1383436800
29205,2541,3225,3,1383609600
49257,1132,5391,5,1257292800
400,1132,54,5,1257292800
4016,1132,445,5,1279670400
27886,1132,3073,5,1279670400
6979,1132,784,5,1280102400
24976,1132,2732,5,1280102400
13790,1132,1541,4,1301356800
27973,1132,3085,5,1302480000
29606,1132,3269,5,1323302400
39364,1132,4355,4,1323302400
26917,1132,2965,4,1323302400
38289,1132,4227,3,1323302400
7995,1132,903,3,1323302400
42613,1132,4693,4,1323302400
29517,1132,3257,3,1323302400
39347,1132,4354,4,1323302400
42145,1132,4644,4,1323734400
42504,1132,4681,4,1323734400
48817,1132,5343,4,1323734400
50375,1132,5518,4,1323820800
27516,1132,3035,3,1323993600
38707,1132,4274,3,1323993600
32250,1132,3559,3,1323993600
25541,1132,2803,4,1323993600
43844,1132,4834,4,1323993600
48506,1132,5306,5,1323993600
34852,1132,3846,4,1341360000
34080,1132,3751,4,1341360000
7489,516,854,4,1282780800
34622,516,3825,4,1319068800
20587,516,2263,3,1321488000
44228,516,4871,4,1321488000
4521,516,500,5,1321833600
47246,516,5154,4,1337126400
3009,516,335,4,1337212800
2338,516,276,4,1348704000
40143,516,4441,4,1348704000
38190,516,4219,4,1363737600
15976,516,1786,4,1363737600
36517,516,4023,4,1368576000
25606,516,2811,4,1376870400
33283,516,3673,4,1379548800
44046,516,4854,5,1380326400
48078,672,5249,3,1314144000
49165,672,5381,5,1317168000
12927,672,1446,4,1318896000
2267,672,270,4,1341964800
49636,672,5431,4,1348012800
37576,672,4142,5,1349308800
15130,672,1679,3,1350000000
29270,672,3232,5,1353283200
34827,672,3844,5,1373155200
41305,672,4558,4,1375401600
23119,672,2549,5,1375660800
2682,672,307,5,1376524800
26725,672,2942,5,1378339200
7971,672,902,5,1378339200
22303,672,2465,4,1381190400
23418,672,2583,5,1383264000
15293,672,1701,5,1385856000
7397,1100,845,5,1384041600
29027,1100,3198,5,1388102400
29647,1100,3273,5,1388102400
30151,1100,3324,5,1388102400
45203,1100,4972,5,1388102400
46397,1100,5084,3,1389830400
